Идентификатор накладной	№ вагона	№ накладной	Состояние накладной	Дата приемосд. (все док-ты)	Дата прибытия	Дата раскр. (все док-ты)	Папка	Номер заявки	Идентификатор заявки	Код ТГНЛ Грузоотправителя	ОКПО Грузоотправителя	Наименование Грузоотправителя	Код ТГНЛ Грузополучателя	ОКПО Грузополучателя	Наименование Грузополучателя	Код станции отправления	Код плательщика на ст. отпр.	Код станции назначения	ОКПО порта назначения	Код груза ЕТ СНГ	Масса груза погруженая (кг);1	Код типа собств. вагона	ОКПО организации собственника	Наим. организации собственника	Сумма сбора;1	Сумма налога;1	Количество вагонов;1	Срок доставки	Дата приемосд. (действующие до	Код плательщика на ст. назн.	Итого сумма по прибытию;1	Итого НДС по прибытию;1
273550059	54474556	00547381	Работа с документом окончена	03.05.2012 1:00:00	10.05.2012 12:13:00	10.05.2012 14:49:06	Прибытие			9999		ТЭК  СИНЬ  ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	16.05.2012	03.05.2012 1:00:00	1000587151	24274	4369,32
273549877	54432968	00547368	Работа с документом окончена	03.05.2012 1:00:00	13.05.2012 7:41:00	13.05.2012 10:52:56	Прибытие			9999		ТЭК  СИНЬ  ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	16.05.2012	03.05.2012 1:00:00	1000587151	24274	4369,32
273513754	54436126	АГ929280	Работа с документом окончена	03.05.2012 1:00:00	12.05.2012 4:42:00	12.05.2012 10:53:52	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	16.05.2012	03.05.2012 1:00:00	1002256437	24232	4361,76
273550759	54440615	00547366	Работа с документом окончена	03.05.2012 1:00:00	13.05.2012 7:41:00	13.05.2012 10:50:03	Прибытие			9999		ТЭК  СИНЬ  ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	16.05.2012	03.05.2012 1:00:00	1000587151	24274	4369,32
273326029	54373584	АГ928988	Работа с документом окончена	03.05.2012 1:00:21	10.05.2012 12:13:00	10.05.2012 14:45:03	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	16.05.2012	03.05.2012 1:00:21	1002256437	24274	4369,32
273614626	52639879	00629842	Работа с документом окончена	03.05.2012 1:00:29	10.05.2012 22:00:00	11.05.2012 5:24:21	Прибытие			9999		ОО ХУЭЙ ЧУАН	4048	58789423	ООО,,ТрансЦентр,,	947005		880801		421034	0	1	48478142	ООО "Фирма "Трансгарант"	25439	4579,02	1	19.05.2012	03.05.2012 1:00:29	1000230921	25439	4579,02
273554111	54853726	АГ929422	Работа с документом окончена	03.05.2012 1:00:34	13.05.2012 14:15:00	14.05.2012 6:14:15	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895807		421034	0	1	93294342	ООО "ТрансЛес"	25812	4646,16	1	17.05.2012	03.05.2012 1:00:34	1002256437	25812	4646,16
273513242	54370119	АГ929278	Работа с документом окончена	03.05.2012 1:07:10	12.05.2012 4:42:00	12.05.2012 10:50:17	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	16.05.2012	03.05.2012 1:07:10	1002256437	24232	4361,76
273381482	54458864	ЭЙ652127	Работа с документом окончена	03.05.2012 17:00:18	16.05.2012 7:55:00	16.05.2012 13:37:15	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	515405	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	23730	4271,4	1	19.05.2012	03.05.2012 17:00:18	1002256437	0	0
273786231	54373618	00538583	Работа с документом окончена	04.05.2012 1:00:00	16.05.2012 13:35:00	17.05.2012 11:54:00	Прибытие			9999		МАНЬЧЖУРСКАЯ ТОРГОВО-ЭКОНОМИЧЕСКАЯ КОМПАНИЯ С ОО	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	18.05.2012	04.05.2012 1:00:00	1002256437	24232	4361,76
273728241	52014099	10547367	Работа с документом окончена	04.05.2012 1:00:18	13.05.2012 7:41:00	13.05.2012 10:38:16	Прибытие			9999		СИНЬ   ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	48478142	ООО "Фирма "Трансгарант"	20951	3771,18	1	17.05.2012	04.05.2012 1:00:18	1000230921	20951	3771,18
273697381	52014099	00547367	Сторнирован по отправлению	04.05.2012 1:00:29			Не действительны			9999		СИНЬ   ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		923706		421034	0	1	48478142	ООО "Фирма "Трансгарант"	0	0	1	17.05.2012			0	0
273701689	54439187	00538797	Работа с документом окончена	04.05.2012 1:00:29	10.05.2012 13:10:00	11.05.2012 4:57:45	Прибытие			9999		СИНЬ И	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	17.05.2012	04.05.2012 1:00:29	1002256437	24232	4361,76
273726957	52014099	00547367	Испорчен	04.05.2012 1:00:29			Не действительны			9999		СИНЬ   ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		923706		421034	0	1	48478142	ООО "Фирма "Трансгарант"	0	0	1	17.05.2012			0	0
273653996	54472287	АГ929620	Работа с документом окончена	04.05.2012 1:00:37	15.05.2012 13:02:00	15.05.2012 15:34:33	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421104	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	17.05.2012	04.05.2012 1:00:37	1002256437	24274	4369,32
273681428	54456165	00547383	Работа с документом окончена	04.05.2012 1:00:49	10.05.2012 12:13:00	10.05.2012 14:51:47	Прибытие			9999		ТЭК  СИНЬ  ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	17.05.2012	04.05.2012 1:00:49	1000587151	24274	4369,32
273567532	52397114	ЭЙ723401	Испорчен	04.05.2012 1:10:00			Не действительны			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	926403	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	0	0	1	12.05.2012			0	0
273779304	54381132	00547384	Работа с документом окончена	04.05.2012 1:24:48	12.05.2012 8:55:00	12.05.2012 13:43:53	Прибытие			9999		ЛИ ЛИН	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	18.05.2012	04.05.2012 1:24:48	1000587151	24274	4369,32
273779406	54371596	00547387	Работа с документом окончена	04.05.2012 1:26:58	13.05.2012 7:41:00	13.05.2012 10:42:04	Прибытие			9999		ЛИ ЛИН	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	18.05.2012	04.05.2012 1:26:58	1000587151	24274	4369,32
273647007	54373626	АГ929623	Работа с документом окончена	04.05.2012 1:36:28	10.05.2012 4:08:00	10.05.2012 7:54:57	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	17.05.2012	04.05.2012 1:36:28	1002256437	24232	4361,76
273651654	52127032	ЭЙ757694	В пути	04.05.2012 11:30:06			В пути			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	930108	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	7518	1353,24	1	10.05.2012	04.05.2012 11:30:06		0	0
273506431	52688447	ЭЙ698084	Работа с документом окончена	04.05.2012 14:49:34	06.05.2012 17:44:00	07.05.2012 10:25:59	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	892103	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	3562	641,16	1	08.05.2012	04.05.2012 14:49:34	1002950760	0	0
273637371	52127776	ЭЙ751003	Работа с документом окончена	04.05.2012 15:41:00	15.05.2012 8:39:00	15.05.2012 12:45:08	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	923104	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	13374	2407,32	1	10.05.2012	04.05.2012 15:41:00	1002950760	0	0
273535383	52128030	ЭЙ712585	Работа с документом окончена	05.05.2012 0:00:15	06.05.2012 17:44:00	07.05.2012 10:20:21	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	891806	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	6833	1229,94	1	09.05.2012	05.05.2012 0:00:15	1002950760	0	0
273718779	42857862	АГ929755	Работа с документом окончена	05.05.2012 1:00:00	12.05.2012 8:55:00	12.05.2012 13:23:45	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	18.05.2012	05.05.2012 1:00:00	1000587151	24274	4369,32
273716651	54483128	АГ929754	Работа с документом окончена	05.05.2012 1:00:00	13.05.2012 7:41:00	13.05.2012 10:44:56	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	18.05.2012	05.05.2012 1:00:00	1002256437	24274	4369,32
273823396	54458062	00538133	Работа с документом окончена	05.05.2012 1:00:00	16.05.2012 13:35:00	17.05.2012 11:57:16	Прибытие			9999		ЧАН СЭН	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	24232	4361,76	1	18.05.2012	05.05.2012 1:00:00	1002256437	24232	4361,76
273773694	42857862	АГ919574	Испорчен	05.05.2012 1:00:00			Не действительны			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	0	0	1	18.05.2012			0	0
273822664	54381975	00538136	Работа с документом окончена	05.05.2012 1:00:00	16.05.2012 13:35:00	17.05.2012 9:54:04	Прибытие			9999		ЧАН СЭН	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	18.05.2012	05.05.2012 1:00:00	1000587151	24232	4361,76
273794750	54459607	00547392	Работа с документом окончена	05.05.2012 1:00:03	15.05.2012 8:39:00	15.05.2012 12:21:26	Прибытие			9999		ТЭК СИНЬ ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	18.05.2012	05.05.2012 1:00:03	1000587151	24274	4369,32
273761488	54430467	АГ929771	Работа с документом окончена	05.05.2012 1:00:56	12.05.2012 8:55:00	12.05.2012 13:19:25	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	18.05.2012	05.05.2012 1:00:56	1002256437	24274	4369,32
273795093	54495577	00547398	Работа с документом окончена	05.05.2012 1:03:03	15.05.2012 8:39:00	15.05.2012 12:23:47	Прибытие			9999		ТЭК СИНЬ ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	18.05.2012	05.05.2012 1:03:03	1000587151	24274	4369,32
273779518	54455506	00547385	Работа с документом окончена	05.05.2012 1:29:10	12.05.2012 8:55:00	12.05.2012 13:33:27	Прибытие			9999		ЛИ ЛИН	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	18.05.2012	05.05.2012 1:29:10	1000587151	24274	4369,32
273794404	54477070	00547393	Работа с документом окончена	05.05.2012 1:56:21	15.05.2012 8:39:00	15.05.2012 12:18:58	Прибытие			9999		ТЭК СИНЬ ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	18.05.2012	05.05.2012 1:56:21	1000587151	24274	4369,32
272741326	54846464	ЭЙ396676	Работа с документом окончена	05.05.2012 9:05:57	05.05.2012 9:09:46	05.05.2012 9:28:55	Прибытие			33	71782437	ООО "СибУглеМетТранс"	4048	58789423	ООО,,ТрансЦентр,,	893500	1002702379	893500		421034	0	1	71782437	ООО "СибУглеМетТранс"	44	7,92	1	08.05.2012	05.05.2012 9:05:57	1002702379	0	0
272740949	54829767	ЭЙ396602	Работа с документом окончена	05.05.2012 9:11:29	05.05.2012 9:18:44	05.05.2012 9:25:59	Прибытие			33	71782437	ООО "СибУглеМетТранс"	4048	58789423	ООО,,ТрансЦентр,,	893500	1002702379	893500		421034	0	1	71782437	ООО "СибУглеМетТранс"	44	7,92	1	08.05.2012	05.05.2012 9:11:29	1002702379	0	0
273759150	52685633	ЭЙ798809	Работа с документом окончена	05.05.2012 17:27:00	09.05.2012 22:53:00	10.05.2012 7:51:23	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	890004	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	4649	836,82	1	09.05.2012	05.05.2012 17:27:00	1002950760	0	0
273931946	54477153	00547396	Работа с документом окончена	06.05.2012 1:00:00	11.05.2012 10:03:00	11.05.2012 12:33:42	Прибытие			9999		ТЭК СИНЬ ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	19.05.2012	06.05.2012 1:00:00	1000587151	24274	4369,32
273905901	42545814	АГ919617	Работа с документом окончена	06.05.2012 1:00:00	15.05.2012 8:39:00	15.05.2012 12:08:55	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	19.05.2012	06.05.2012 1:00:00	1002256437	24274	4369,32
273932436	54496831	00259410	Работа с документом окончена	06.05.2012 1:00:00	11.05.2012 10:03:00	11.05.2012 12:36:36	Прибытие			9999		ТЭК СИНЬ ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	19.05.2012	06.05.2012 1:00:00	1000587151	24274	4369,32
273931748	54372487	00547395	Работа с документом окончена	06.05.2012 1:00:00	11.05.2012 10:03:00	11.05.2012 12:27:07	Прибытие			9999		ТЭК СИНЬ ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	19.05.2012	06.05.2012 1:00:00	1000587151	24274	4369,32
273932112	54475959	00547399	Работа с документом окончена	06.05.2012 1:00:00	11.05.2012 10:03:00	11.05.2012 12:22:41	Прибытие			9999		ТЭК СИНЬ ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	19.05.2012	06.05.2012 1:00:00	1000587151	24274	4369,32
273932271	54491436	00547394	Работа с документом окончена	06.05.2012 1:00:00	11.05.2012 10:03:00	11.05.2012 12:29:58	Прибытие			9999		ТЭК СИНЬ ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	19.05.2012	06.05.2012 1:00:00	1000587151	24274	4369,32
273909208	54452859	00538936	Работа с документом окончена	06.05.2012 1:00:06	12.05.2012 22:15:00	13.05.2012 7:58:02	Прибытие			9999		ЧАН СЭН	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	19.05.2012	06.05.2012 1:00:06	1002256437	24232	4361,76
273911380	54424049	00538799	Работа с документом окончена	06.05.2012 1:00:10	12.05.2012 22:15:00	13.05.2012 7:59:14	Прибытие			9999		ЧАН СЭН	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	19.05.2012	06.05.2012 1:00:10	1002256437	24232	4361,76
273928002	54441969	00547397	Работа с документом окончена	06.05.2012 1:00:33	12.05.2012 8:55:00	12.05.2012 13:29:08	Прибытие			9999		ЛИ ЛИН	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	19.05.2012	06.05.2012 1:00:33	1000587151	24274	4369,32
273928522	54458559	00538935	Работа с документом окончена	06.05.2012 1:00:52	12.05.2012 4:42:00	12.05.2012 9:51:00	Прибытие			9999		ЛИ ЛИН	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	19.05.2012	06.05.2012 1:00:52	1002256437	24232	4361,76
273809180	55099030	ЭЙ817694	Работа с документом окончена	06.05.2012 10:12:00	11.05.2012 10:03:00	12.05.2012 5:04:02	Прибытие			9999	92601664	ООО "Максима Логистик"	2031	58789423	ООО,,ТрансЦентр,,	890108	1004465948	895101		421034	0	1	92600819	Общество с ограниченной ответственностью "ПромЛогистика"	10601	1908,18	1	11.05.2012	06.05.2012 10:12:00	1004465948	0	0
274738125	55814255	З0843403	В пути	07.05.2012 0:00:01			В пути			1291		темирбетонг	4048	58789423	ООО,,ТрансЦентр,,	701809		885504		371051	64200	2	69216239	Закрытое акционерное общество "ТалТЭК  Транс"	0	0	1	19.05.2012	07.05.2012 0:00:01		0	0
274738123	54008065	З0843402	В пути	07.05.2012 0:00:01			В пути			1291		темирбетон	4048	58789423	ООО,,ТрансЦентр,,	701809		885504		371051	64200	2	69216239	Закрытое акционерное общество "ТалТЭК  Транс"	0	0	1	19.05.2012	07.05.2012 0:00:01		0	0
274738124	52942364	З0843404	В пути	07.05.2012 0:00:01			В пути			1291		темирбетон	4048	58789423	ООО,,ТрансЦентр,,	701809		885504		371051	64200	1	33698955	ЗАО "ЗР"	0	0	1	19.05.2012	07.05.2012 0:00:01		0	0
274738127	57524613	З0843406	В пути	07.05.2012 0:00:01			В пути			1291		темирбетон	4048	58789423	ООО,,ТрансЦентр,,	701809		885504		371051	64200	2	69216239	Закрытое акционерное общество "ТалТЭК  Транс"	0	0	1	19.05.2012	07.05.2012 0:00:01		0	0
274738122	59710236	З0843405	В пути	07.05.2012 0:00:01			В пути			1291		темирбетон	4048	58789423	ООО,,ТрансЦентр,,	701809		885504		371051	64200	2	91331636	ООО "ЛидерТрансУрал"	0	0	1	19.05.2012	07.05.2012 0:00:01		0	0
274738126	59710616	З0843407	В пути	07.05.2012 0:00:01			В пути			1291		темирбетон	4048	58789423	ООО,,ТрансЦентр,,	701809		885504		371051	64200	2	91331636	ООО "ЛидерТрансУрал"	0	0	1	19.05.2012	07.05.2012 0:00:01		0	0
273893386	52396975	ЭЙ854681	Работа с документом окончена	07.05.2012 14:05:29	11.05.2012 16:55:00	12.05.2012 4:55:47	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	851207	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	14598	2627,64	1	13.05.2012	07.05.2012 14:05:29	1002950760	0	0
273912238	54459433	АГ930115	Работа с документом окончена	08.05.2012 1:00:06	14.05.2012 8:05:00	14.05.2012 10:00:13	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421104	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	21.05.2012	08.05.2012 1:00:06	1002256437	24274	4369,32
274055495	54372776	00547411	Работа с документом окончена	08.05.2012 1:00:07	12.05.2012 8:55:00	12.05.2012 13:40:57	Прибытие			9999		ТЭК ТУНЛИНЬ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	21.05.2012	08.05.2012 1:00:07	1000587151	24274	4369,32
273912643	54489208	АГ930113	Работа с документом окончена	08.05.2012 1:00:14	14.05.2012 8:05:00	14.05.2012 9:50:41	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421104	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	21.05.2012	08.05.2012 1:00:14	1002256437	24274	4369,32
273912598	54487962	АГ930114	Работа с документом окончена	08.05.2012 1:00:27	14.05.2012 8:05:00	14.05.2012 9:55:54	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421104	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	21.05.2012	08.05.2012 1:00:27	1002256437	24274	4369,32
273912554	54470075	АГ930116	Работа с документом окончена	08.05.2012 1:00:34	15.05.2012 8:39:00	15.05.2012 12:12:37	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421104	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	21.05.2012	08.05.2012 1:00:34	1002256437	24274	4369,32
273912498	54459904	АГ930112	Работа с документом окончена	08.05.2012 1:00:39	14.05.2012 8:05:00	14.05.2012 9:46:38	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421104	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	21.05.2012	08.05.2012 1:00:39	1002256437	24274	4369,32
274058814	54486204	00547365	Работа с документом окончена	08.05.2012 1:00:40	15.05.2012 8:39:00	15.05.2012 12:15:36	Прибытие			9999		СИНЬ  ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	21.05.2012	08.05.2012 1:00:40	1000587151	24274	4369,32
274011011	52126661	ЭЙ905914	Работа с документом окончена	08.05.2012 6:38:55	11.05.2012 21:01:00	12.05.2012 4:54:05	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	931401	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	11033	1985,94	1	14.05.2012	08.05.2012 6:38:55	1002950760	0	0
273840134	52393816	ЭЙ830183	Работа с документом окончена	08.05.2012 7:44:52	09.05.2012 21:01:00	10.05.2012 7:49:07	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	893708	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	614	110,52	1	11.05.2012	08.05.2012 7:44:52	1002950760	0	0
273961654	52686318	ЭЙ885052	В пути	08.05.2012 10:41:35			В пути			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	860102	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	15003	2700,54	1	14.05.2012	08.05.2012 10:41:35		0	0
274132582	54462155	00538938	Работа с документом окончена	09.05.2012 1:00:00	14.05.2012 19:50:00	15.05.2012 11:40:15	Прибытие			9999		ООО МАНЬЧЖУРСКАЯ ТПК "СИНЬ МАНЬ"	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	22.05.2012	09.05.2012 1:00:00	1000587151	24232	4361,76
274042487	92626084	АГ930430	Работа с документом окончена	09.05.2012 1:00:15	14.05.2012 19:50:00	15.05.2012 11:47:58	Прибытие			2031	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	20915	3764,7	1	22.05.2012	09.05.2012 1:00:15	1000587151	20915	3764,7
274072409	54480348	АГ930599	Работа с документом окончена	09.05.2012 1:00:15	16.05.2012 7:55:00	16.05.2012 11:12:20	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	22.05.2012	09.05.2012 1:00:15	1002256437	24274	4369,32
274072281	54473277	АГ930598	Работа с документом окончена	09.05.2012 1:00:21	16.05.2012 7:55:00	16.05.2012 11:15:06	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	22.05.2012	09.05.2012 1:00:21	1002256437	24274	4369,32
274071154	54487665	АГ930597	Работа с документом окончена	09.05.2012 1:00:42	16.05.2012 7:55:00	16.05.2012 11:18:03	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	22.05.2012	09.05.2012 1:00:42	1002256437	24274	4369,32
274133839	43224302	АГ919726	Работа с документом окончена	09.05.2012 1:12:11	16.05.2012 7:55:00	16.05.2012 11:20:59	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	22.05.2012	09.05.2012 1:12:11	1002256437	24274	4369,32
273893387	52118429	ЭЙ854683	Работа с документом окончена	09.05.2012 3:30:59	12.05.2012 4:42:00	12.05.2012 9:08:04	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	851207	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	16111	2899,98	1	15.05.2012	09.05.2012 3:30:59	1002950760	0	0
274213328	54855002	00547406	Работа с документом окончена	10.05.2012 1:00:20	16.05.2012 7:55:00	16.05.2012 11:06:54	Прибытие			9999		БАЙ  ШУНЬ ТУН	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	23.05.2012	10.05.2012 1:00:20	1000587151	24274	4369,32
274213672	54370507	00547408	Работа с документом окончена	10.05.2012 1:00:49	16.05.2012 7:55:00	16.05.2012 10:17:14	Прибытие			9999		БАЙ  ШУНЬ ТУН	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	23.05.2012	10.05.2012 1:00:49	1000587151	24274	4369,32
274150716	52125572	ЭЙ968113	Работа с документом окончена	10.05.2012 13:00:00	15.05.2012 2:02:00	16.05.2012 5:20:34	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	935703	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	18168	3270,24	1	17.05.2012	10.05.2012 13:00:00	1002950760	0	0
